Id,Name,Surname,Division,Manager,Gender,Sexual_Orientation,LGBTQ,Indigenous,Ethnicity,Disability,Minority,Veteran,Date of Birth,Age,Preferred Name,Nationality,Hobbies,Pronouns,Mobile Number,Email,Aug_D_Q1,Aug_D_Q2,Aug_D_Q3,Aug_D_Q4,Aug_D_Q5,D_Negative,D_Neutral,D_Positive,Aug_E_Q1,Aug_E_Q2,Aug_E_Q3,Aug_E_Q4,Aug_E_Q5,E_Negative,E_Neutral,E_Positive,Aug_I_Q1,Aug_I_Q2,Aug_I_Q3,Aug_I_Q4,Aug_I_Q5,I_Negative,I_Neutral,I_Positive
6840,Eryn,Jenkin,HR,No,Male,Homosexual,Prefer not to say,No,White,No,No,No,1967-09-01,55,Eryn,Australian,Travelling,He/him/his,243 954 9933,Eryn.Jenkin@mail.ca,-2,2,-2,-2,-1,4,0,1,1,2,2,2,1,0,0,5,-1,2,1,1,1,1,0,4
6841,Benjamin,Gosling,Finance,No,Female,Heterosexual,No,No,White,No,Yes,No,1986-12-29,35,Benjamin,Philippine,Fishing,She/her/hers,333 420 1906,Benjamin.Gosling@mail.ca,-1,1,2,1,2,1,0,4,-2,2,1,-1,2,2,0,3,2,2,2,1,2,0,0,5
6842,Lillian,Curtis,Marketing,No,Male,Heterosexual,No,No,Asian,No,No,No,1984-02-22,38,Lillian,Indian,Music,He/him/his,653 639 3183,Lillian.Curtis@mail.ca,-1,-1,2,-2,-2,4,0,1,-1,2,2,-1,2,2,0,3,1,-1,-2,-1,2,3,0,2
6843,Bart,Coates,IT,No,Female,Heterosexual,No,No,White,Yes,No,No,1984-08-20,38,Bart,Canadian,Sports,She/her/hers,458 617 5263,Bart.Coates@mail.ca,0,-1,-1,-2,-2,4,1,0,0,1,1,2,2,0,1,4,2,2,1,2,1,0,0,5
6844,Chris,Quinton,IT,No,Female,Heterosexual,No,No,White,Yes,Yes,No,1992-08-02,30,Chris,Philippine,Crafting,She/her/hers,353 699 5468,Chris.Quinton@mail.ca,-2,0,0,2,2,1,2,2,1,2,-2,0,2,1,1,3,0,2,1,0,2,0,2,3
6845,Josh,Lewin,IT,No,Male,Heterosexual,No,No,White,No,No,No,1975-02-19,47,Josh,Indian,Music,He/him/his,637 958 7714,Josh.Lewin@mail.ca,2,2,2,0,2,0,1,4,-1,-2,1,2,-1,3,0,2,2,1,0,2,1,0,1,4
6846,Sofie,Thompson,Sales,No,Female,Prefer not to say,Yes,No,Asian,No,Yes,No,1969-02-14,53,Sofie,Bulgarian,Music,She/her/hers,240 652 2891,Sofie.Thompson@mail.ca,0,2,0,0,-2,1,3,1,2,-2,2,-2,-2,3,0,2,1,0,-1,1,0,1,2,2
6847,Aiden,Walsh,IT,No,Male,Heterosexual,No,No,White,Yes,Yes,No,1990-01-20,32,Aiden,Chinese,Music,He/him/his,472 640 2443,Aiden.Walsh@mail.ca,-1,1,-2,2,2,2,0,3,1,2,0,-2,2,1,1,3,-1,-1,-2,0,0,3,2,0
6848,Jacob,Johnson,IT,No,Female,Heterosexual,No,Prefer not to say,White,No,No,No,1988-05-16,34,Jacob,Canadian,Sports,She/her/hers,350 820 3423,Jacob.Johnson@mail.ca,1,2,2,2,2,0,0,5,2,2,2,-2,0,1,1,3,0,-2,-1,-1,-1,4,1,0
6849,Boris,Goldsmith,Sales,No,Male,Heterosexual,No,No,White,No,No,No,1978-04-25,44,Boris,Canadian,Sports,He/him/his,405 363 4316,Boris.Goldsmith@mail.ca,1,2,2,2,-1,1,0,4,2,2,-1,1,2,1,0,4,0,-2,-2,0,-2,3,2,0
6850,Elijah,Maxwell,IT,No,Male,Heterosexual,Prefer not to say,No,White,Yes,No,No,1977-07-26,45,Elijah,Canadian,Video Games,He/him/his,722 368 8483,Elijah.Maxwell@mail.ca,-1,-2,-2,0,0,3,2,0,-1,2,0,1,1,1,1,3,0,2,2,2,2,0,1,4
6851,Maribel,Ring,IT,No,Male,Homosexual,Yes,No,White,No,Yes,No,1989-05-18,33,Maribel,Canadian,Sports,He/him/his,560 677 5394,Maribel.Ring@mail.ca,0,0,-1,0,-2,2,3,0,0,2,1,1,0,0,2,3,-2,1,-2,-2,1,3,0,2
6852,Mark,Owen,IT,No,Female,Heterosexual,No,No,Prefer not to say,No,Yes,No,1977-11-16,44,Mark,Canadian,Travelling,She/her/hers,826 689 9891,Mark.Owen@mail.ca,-2,0,1,-2,-2,3,1,1,-2,2,2,-1,2,2,0,3,0,-2,1,-1,0,2,2,1
6853,Peter,Jarvis,IT,No,Female,Heterosexual,Prefer not to say,No,White,No,No,No,1993-03-08,29,Peter,Canadian,Sports,She/her/hers,312 702 5632,Peter.Jarvis@mail.ca,-1,1,-1,1,2,2,0,3,-2,1,1,-1,2,2,0,3,-2,-1,1,-2,0,3,1,1
6854,Goldie,Hunter,IT,No,Male,Heterosexual,No,No,White,No,No,No,1972-11-03,49,Goldie,Indian,Travelling,He/him/his,956 742 2117,Goldie.Hunter@mail.ca,0,0,-1,2,-1,2,2,1,-2,2,0,1,2,1,1,3,-2,-1,2,-1,1,3,0,2
6855,Caleb,Ring,Sales,No,Male,Heterosexual,No,No,White,No,No,No,1982-11-14,39,Caleb,Canadian,Reading,He/him/his,844 213 1242,Caleb.Ring@mail.ca,-1,-2,0,-2,-2,4,1,0,0,2,1,1,1,0,1,4,2,-2,-2,-2,0,3,1,1
6856,Benjamin,Lee,Finance,No,Male,Heterosexual,No,No,Asian,No,No,No,1978-07-07,44,Benjamin,Canadian,Video Games,He/him/his,226 127 1343,Benjamin.Lee@mail.ca,-1,-1,-1,-2,0,4,1,0,0,2,-1,1,0,1,2,2,-1,1,1,-1,2,2,0,3
6857,Felicity,Appleton,Finance,No,Male,Prefer not to say,Prefer not to say,No,Asian,No,No,No,1986-02-03,36,Felicity,Malaysian,Cooking,He/him/his,449 938 2523,Felicity.Appleton@mail.ca,0,1,-1,1,2,1,1,3,2,1,-1,-1,-1,3,0,2,-2,-1,1,0,1,2,1,2
6858,Jayden,Doherty,Sales,No,Female,Heterosexual,No,No,Black,No,Yes,No,1989-07-03,33,Jayden,Canadian,Travelling,She/her/hers,745 726 4392,Jayden.Doherty@mail.ca,-1,2,-2,1,2,2,0,3,1,2,-1,1,2,1,0,4,-1,-1,2,0,0,2,2,1
6859,Anabel,Crawley,Operations,No,Male,Heterosexual,No,Yes,Black,Yes,Yes,No,1991-09-23,31,Anabel,American,Fishing,He/him/his,659 573 2655,Anabel.Crawley@mail.ca,2,-2,0,2,1,1,1,3,-1,1,-1,1,1,2,0,3,1,2,1,2,1,0,0,5
6860,Anne,Groves,Operations,No,Female,Homosexual,Prefer not to say,No,White,No,No,No,1980-11-13,41,Anne,Canadian,Video Games,She/her/hers,331 286 8467,Anne.Groves@mail.ca,1,-1,1,2,2,1,0,4,-1,1,1,0,1,1,1,3,0,0,-2,-2,0,2,3,0
6861,Wade,Waterhouse,Marketing,No,Female,Heterosexual,No,Prefer not to say,White,Yes,No,No,1965-05-11,57,Wade,Indian,Music,She/her/hers,784 902 7819,Wade.Waterhouse@mail.ca,0,-1,1,2,1,1,1,3,2,1,-1,-1,1,2,0,3,1,1,0,1,-1,1,1,3
6862,Megan,Hood,IT,No,Male,Heterosexual,No,No,White,Prefer not to say,No,No,1973-05-15,49,Megan,American,Music,He/him/his,455 710 4058,Megan.Hood@mail.ca,-2,-2,2,2,1,2,0,3,1,1,-1,2,0,1,1,3,-2,-2,0,-1,-2,4,1,0
6863,Carolyn,Price,HR,No,Female,Other,Yes,No,White,No,No,No,1997-02-17,25,Carolyn,Polish,Music,She/her/hers,144 998 6573,Carolyn.Price@mail.ca,0,0,-1,-1,-2,3,2,0,-2,1,1,-2,2,2,0,3,2,1,1,-1,1,1,0,4
6864,Jade,Newman,Finance,No,Female,Heterosexual,No,No,Asian,Yes,No,No,1994-01-04,28,Jade,Canadian,Sports,She/her/hers,345 943 8890,Jade.Newman@mail.ca,-1,2,-2,2,-1,3,0,2,-2,2,0,-2,1,2,1,2,2,1,1,2,1,0,0,5
6865,Noah,Wild,Finance,No,Male,Heterosexual,No,No,White,No,No,No,1979-07-24,43,Noah,American,Reading,He/him/his,750 705 1774,Noah.Wild@mail.ca,2,0,0,2,-1,1,2,2,-1,2,1,2,-2,2,0,3,2,1,2,1,1,0,0,5
6866,Noah,Cavanagh,Sales,No,Non-binary/non-conforming,Heterosexual,No,No,White,No,No,No,1986-02-24,36,Noah,Indian,Fishing,Ze/hir/hirs,234 548 3280,Noah.Cavanagh@mail.ca,-2,-1,-1,1,-1,4,0,1,-2,2,0,-1,-2,3,1,1,0,2,1,2,-1,1,1,3
6867,Christine,Drummond,IT,No,Female,Heterosexual,No,No,Asian,No,No,No,1992-02-19,30,Christine,Canadian,Sports,She/her/hers,868 999 3440,Christine.Drummond@mail.ca,-1,2,2,1,1,1,0,4,1,1,2,-2,1,1,0,4,-2,1,1,1,0,1,1,3
6868,Elijah,Becker,Operations,No,Female,Heterosexual,No,Yes,Asian,No,No,No,1977-08-02,45,Elijah,Polish,Sports,She/her/hers,854 700 3834,Elijah.Becker@mail.ca,0,-1,1,1,1,1,1,3,2,1,1,2,2,0,0,5,0,2,-1,-1,2,2,1,2
6869,Mary,Rothwell,Sales,No,Male,Heterosexual,No,No,White,No,No,No,1994-02-08,28,Mary,Canadian,Music,He/him/his,301 509 1520,Mary.Rothwell@mail.ca,-1,-1,-1,0,2,3,1,1,-2,1,1,-2,1,2,0,3,2,1,1,0,1,0,1,4
6870,Tyler,Taylor,Operations,No,Female,Heterosexual,No,No,White,No,No,No,1960-03-20,62,Tyler,Indian,Fishing,She/her/hers,562 659 9616,Tyler.Taylor@mail.ca,1,1,2,2,1,0,0,5,1,2,2,-2,2,1,0,4,1,1,2,2,1,0,0,5
6871,Tom,Holmes,RD,No,Female,Heterosexual,No,No,Asian,Yes,Prefer not to say,No,1993-01-29,29,Tom,Korean,Reading,She/her/hers,519 454 1178,Tom.Holmes@mail.ca,-1,0,1,0,-2,2,2,1,-2,0,-1,2,-1,3,1,1,-2,2,2,0,2,1,1,3
6872,Joseph,Woodley,Sales,No,Transgender,Prefer not to say,Yes,No,White,No,Yes,No,1988-12-21,33,Joseph,Canadian,Crafting,Xe/xem/xyrs,941 789 2724,Joseph.Woodley@mail.ca,2,-2,1,2,-2,2,0,3,-2,2,2,-1,2,2,0,3,1,2,1,1,0,0,1,4
6873,Harriet,Cann,Finance,No,Male,Heterosexual,No,No,White,No,Yes,No,1978-06-17,44,Harriet,Canadian,Cooking,He/him/his,313 147 6867,Harriet.Cann@mail.ca,-1,1,-1,0,-2,3,1,1,0,2,2,2,2,0,1,4,1,1,2,1,1,0,0,5
6874,Sage,Lane,HR,No,Male,Heterosexual,No,No,Asian,No,No,No,1992-07-22,30,Sage,Canadian,Travelling,He/him/his,730 300 9038,Sage.Lane@mail.ca,-2,0,-1,1,-2,3,1,1,-1,2,2,1,1,1,0,4,-1,1,2,2,1,1,0,4
6875,Payton,Camden,Operations,Yes,Male,Heterosexual,No,No,White,No,No,No,1986-06-20,36,Payton,Canadian,Music,He/him/his,767 963 4396,Payton.Camden@mail.ca,0,-2,-2,2,-1,3,1,1,1,2,-2,2,1,1,0,4,-1,2,2,-1,1,2,0,3
6876,Nate,Knott,RD,No,Male,Heterosexual,No,No,White,Yes,No,No,1957-02-11,65,Nate,Canadian,Music,He/him/his,401 198 8304,Nate.Knott@mail.ca,1,2,2,1,1,0,0,5,1,1,-1,1,2,1,0,4,2,2,-1,1,2,1,0,4
6877,Rufus,Franks,Finance,No,Male,Heterosexual,No,No,White,No,Yes,No,1968-08-17,54,Rufus,Canadian,Travelling,He/him/his,233 650 3215,Rufus.Franks@mail.ca,2,-1,-2,2,2,2,0,3,0,-1,2,1,-1,2,1,2,1,2,0,2,2,0,1,4
6878,Javier,Talbot,IT,No,Male,Heterosexual,No,No,White,Yes,No,No,1993-06-26,29,Javier,South African,Music,He/him/his,189 406 7558,Javier.Talbot@mail.ca,2,-1,2,0,-2,2,1,2,0,1,2,1,1,0,1,4,1,1,1,-2,1,1,0,4
6879,George,Taylor,Operations,No,Male,Heterosexual,No,No,Black,No,No,No,1979-02-01,43,George,Australian,Music,He/him/his,377 533 9105,George.Taylor@mail.ca,-2,1,-1,1,2,2,0,3,1,1,1,1,1,0,0,5,0,1,2,0,-1,1,2,2
6880,Aiden,Neal,Marketing,No,Male,Heterosexual,No,No,White,No,Yes,No,1988-08-15,34,Aiden,Canadian,Sports,He/him/his,188 722 4568,Aiden.Neal@mail.ca,2,-2,2,1,-1,2,0,3,-1,1,1,1,1,1,0,4,-1,-1,-1,0,-2,4,1,0
6881,Quinn,Warren,IT,No,Male,Heterosexual,No,No,White,No,No,No,1986-12-28,35,Quinn,Canadian,Sports,He/him/his,960 583 2946,Quinn.Warren@mail.ca,0,1,-2,2,-1,2,1,2,2,2,1,1,2,0,0,5,2,2,1,1,1,0,0,5
6882,Cedrick,Clark,Finance,No,Male,Heterosexual,No,No,Asian,Yes,No,No,1978-06-11,44,Cedrick,American,Cooking,He/him/his,448 201 3681,Cedrick.Clark@mail.ca,-2,-2,-1,1,-2,4,0,1,2,2,-2,1,2,1,0,4,-1,1,2,-2,-1,3,0,2
6883,Tyson,Saunders,HR,No,Male,Heterosexual,No,No,Asian,No,No,No,1979-06-08,43,Tyson,Canadian,Cooking,He/him/his,986 154 4537,Tyson.Saunders@mail.ca,1,0,1,2,1,0,1,4,1,1,1,2,-2,1,0,4,1,1,1,-2,1,1,0,4
6884,Kamila,Flack,Finance,No,Female,Heterosexual,No,No,White,No,No,No,1987-11-16,34,Kamila,Canadian,Cooking,She/her/hers,736 895 8392,Kamila.Flack@mail.ca,-1,-2,2,1,2,2,0,3,0,1,-2,0,0,1,3,1,2,2,1,-1,1,1,0,4
6885,Nathan,Vinton,IT,No,Female,Heterosexual,No,No,White,No,Yes,No,1961-12-05,60,Nathan,American,Reading,She/her/hers,104 801 4796,Nathan.Vinton@mail.ca,0,-1,-1,-1,0,3,2,0,-2,0,2,2,0,1,2,2,-2,1,2,1,1,1,0,4
6886,Clint,Hall,Finance,No,Female,Heterosexual,No,No,White,No,No,No,1978-08-08,44,Clint,Canadian,Reading,She/her/hers,466 339 1098,Clint.Hall@mail.ca,1,1,1,-2,-2,2,0,3,0,2,1,-1,1,1,1,3,0,-1,2,-2,-2,3,1,1
6887,Tyler,Cann,HR,Yes,Male,Bisexual,Yes,No,White,Yes,No,No,1987-04-22,35,Tyler,American,Travelling,He/him/his,474 671 7906,Tyler.Cann@mail.ca,1,-2,1,1,0,1,1,3,2,0,-2,1,0,1,2,2,-2,-1,0,0,-1,3,2,0
6888,Emma,Cameron,IT,Yes,Female,Homosexual,Yes,No,Asian,Yes,No,No,1980-09-25,42,Emma,Russian,Sports,She/her/hers,813 984 4364,Emma.Cameron@mail.ca,1,0,2,-1,-2,2,1,2,1,0,0,0,0,0,4,1,2,0,1,1,2,0,1,4
6889,Sylvia,Slater,Operations,No,Male,Heterosexual,No,No,White,Yes,No,No,1988-07-04,34,Sylvia,Canadian,Fishing,He/him/his,736 276 5018,Sylvia.Slater@mail.ca,-1,-2,1,-1,-1,4,0,1,-1,1,-1,2,1,2,0,3,1,1,2,2,2,0,0,5
6890,Rita,Clifford,Operations,No,Prefer not to say,Heterosexual,No,No,White,No,No,No,1994-09-24,28,Rita,Canadian,Cooking,Ze/hir/hirs,726 453 7098,Rita.Clifford@mail.ca,1,-1,1,2,2,1,0,4,0,0,2,-2,-2,2,2,1,0,1,2,1,-2,1,1,3
6891,Lucas,Ellis,Finance,No,Male,Heterosexual,No,No,White,No,No,No,1994-08-23,28,Lucas,Canadian,Music,He/him/his,404 685 3540,Lucas.Ellis@mail.ca,-1,1,0,2,1,1,1,3,1,-2,2,1,0,1,1,3,-2,2,2,1,2,1,0,4
6892,Penny,Cavanagh,Sales,No,Male,Heterosexual,No,No,White,No,No,No,1996-06-22,26,Penny,Canadian,Travelling,He/him/his,752 346 1929,Penny.Cavanagh@mail.ca,1,-1,2,-1,1,2,0,3,1,1,2,1,2,0,0,5,-1,2,0,-1,2,2,1,2
6893,Melinda,Campbell,IT,No,Female,Heterosexual,No,No,Asian,No,No,No,1996-07-15,26,Melinda,Chilean,Travelling,She/her/hers,729 341 1694,Melinda.Campbell@mail.ca,-1,-1,-2,-1,0,4,1,0,2,1,1,-1,1,1,0,4,2,-1,-1,1,1,2,0,3
6894,Margot,Santos,Finance,No,Male,Heterosexual,No,No,White,No,No,No,1992-11-10,29,Margot,Cameroonian,Sports,He/him/his,943 592 5047,Margot.Santos@mail.ca,1,-2,0,1,2,1,1,3,1,1,2,1,-1,1,0,4,1,1,2,1,-1,1,0,4
6895,Benny,Tyler,Finance,No,Male,Other,Prefer not to say,No,White,No,No,No,1957-04-16,65,Benny,Canadian,Cooking,He/him/his,986 297 2159,Benny.Tyler@mail.ca,0,0,0,2,1,0,3,2,2,1,2,1,2,0,0,5,1,2,2,1,-2,1,0,4
6896,Harvey,Lucas,Operations,No,Male,Heterosexual,No,No,Asian,No,Yes,No,1963-04-30,59,Harvey,Ukrainian,Sports,He/him/his,252 835 5203,Harvey.Lucas@mail.ca,-1,2,-1,1,2,2,0,3,1,2,1,1,1,0,0,5,1,-1,1,2,2,1,0,4
6897,Sage,Watson,RD,No,Male,Homosexual,Prefer not to say,No,Asian,No,Prefer not to say,No,1985-06-21,37,Sage,Korean,Video Games,He/him/his,792 633 2830,Sage.Watson@mail.ca,0,-2,-1,1,0,2,2,1,0,0,0,1,-1,1,3,1,0,1,1,-1,1,1,1,3
6898,Matt,Murphy,IT,No,Female,Heterosexual,No,No,White,No,No,No,1991-08-31,31,Matt,Malaysian,Sports,She/her/hers,809 905 1169,Matt.Murphy@mail.ca,2,2,-1,2,0,1,1,3,-2,2,-2,0,1,2,1,2,-2,2,2,0,2,1,1,3
6899,Ron,Jenkin,Operations,No,Female,Prefer not to say,Yes,No,White,No,No,No,1991-08-25,31,Ron,Greek,Music,She/her/hers,163 804 3094,Ron.Jenkin@mail.ca,-2,-2,-1,0,2,3,1,1,0,1,1,-1,2,1,1,3,1,1,1,2,2,0,0,5
6900,Carter,Freeburn,Marketing,No,Male,Heterosexual,No,No,Asian,No,No,No,1987-12-21,34,Carter,Canadian,Fishing,He/him/his,938 100 4886,Carter.Freeburn@mail.ca,2,-1,1,2,2,1,0,4,2,-2,1,2,-2,2,0,3,-2,1,0,-2,2,2,1,2
6901,Rosalyn,Ellis,Finance,No,Transgender,Heterosexual,Yes,No,White,No,No,No,1988-06-17,34,Rosalyn,Italian,Sports,They/them/theirs,695 536 8173,Rosalyn.Ellis@mail.ca,1,1,2,1,-1,1,0,4,1,2,-1,-1,2,2,0,3,-2,1,2,-1,0,2,1,2
6902,Ally,Palmer,HR,No,Female,Prefer not to say,Yes,No,White,No,No,No,1992-03-14,30,Ally,Canadian,Cooking,She/her/hers,932 785 4550,Ally.Palmer@mail.ca,-2,2,1,2,2,1,0,4,2,2,1,-1,1,1,0,4,1,1,1,2,2,0,0,5
6903,Josh,Nurton,IT,No,Non-binary/non-conforming,Heterosexual,No,No,Asian,No,No,No,1990-05-06,32,Josh,Canadian,Cooking,They/them/theirs,867 391 8778,Josh.Nurton@mail.ca,-2,0,1,1,2,1,1,3,1,1,1,0,1,0,1,4,-2,2,1,0,-2,2,1,2
6904,Caydence,Taylor,IT,No,Male,Heterosexual,No,No,Black,No,Yes,No,1992-12-19,29,Caydence,Canadian,Music,He/him/his,511 440 7106,Caydence.Taylor@mail.ca,0,0,-2,-1,-1,3,2,0,-2,2,2,-1,1,2,0,3,-2,2,1,0,1,1,1,3
6905,Clint,Ward,IT,No,Female,Heterosexual,No,No,White,No,No,No,1966-08-23,56,Clint,Canadian,Music,She/her/hers,135 417 9441,Clint.Ward@mail.ca,-2,0,0,2,2,1,2,2,2,1,2,-1,2,1,0,4,1,2,-1,-2,2,2,0,3
6906,Johnathan,Murray,Finance,No,Male,Prefer not to say,Yes,No,White,No,Yes,No,1978-07-11,44,Johnathan,Indian,Fishing,He/him/his,575 338 4721,Johnathan.Murray@mail.ca,-2,0,1,2,-1,2,1,2,-1,2,0,-1,1,2,1,2,0,1,2,-1,2,1,1,3
6907,Florence,Radley,IT,Yes,Male,Heterosexual,No,No,Black,No,Yes,No,1987-04-23,35,Florence,Malaysian,Reading,He/him/his,610 783 5112,Florence.Radley@mail.ca,1,-2,-2,1,1,2,0,3,0,2,1,1,2,0,1,4,-1,2,1,-1,2,2,0,3
6908,Nathan,Saunders,IT,No,Female,Heterosexual,No,No,White,No,No,No,1962-01-27,60,Nathan,Canadian,Music,She/her/hers,210 978 7503,Nathan.Saunders@mail.ca,0,0,-2,0,-1,2,3,0,1,-1,0,-1,-1,3,1,1,1,2,2,1,2,0,0,5
6909,Renee,Villiger,Finance,Yes,Male,Heterosexual,No,No,White,No,No,No,1977-09-16,45,Renee,Chinese,Music,He/him/his,899 580 6084,Renee.Villiger@mail.ca,2,-1,1,1,2,1,0,4,2,-1,-2,2,1,2,0,3,1,-1,-1,-2,-2,4,0,1
6910,Freya,Jackson,IT,No,Female,Heterosexual,No,No,White,No,No,No,1986-11-20,35,Freya,Indian,Travelling,She/her/hers,456 983 7225,Freya.Jackson@mail.ca,-2,0,-1,2,0,2,2,1,-2,1,1,-1,1,2,0,3,-2,1,0,-1,1,2,1,2
6911,Tyson,Andrews,Sales,Yes,Male,Heterosexual,No,No,White,No,No,No,1996-05-10,26,Tyson,American,Sports,He/him/his,527 914 1265,Tyson.Andrews@mail.ca,1,-2,1,2,2,1,0,4,2,1,1,2,1,0,0,5,2,0,0,1,-2,1,2,2
6912,Madison,Chapman,Sales,No,Male,Heterosexual,No,No,White,No,No,No,1984-03-14,38,Madison,Indian,Crafting,He/him/his,815 380 4110,Madison.Chapman@mail.ca,2,1,-2,0,1,1,1,3,2,0,1,2,0,0,2,3,-2,2,2,-1,1,2,0,3
6913,Alessandra,Morris,IT,No,Female,Prefer not to say,Prefer not to say,No,White,No,No,No,1960-10-28,61,Alessandra,Canadian,Sports,She/her/hers,981 801 8084,Alessandra.Morris@mail.ca,0,1,0,2,1,0,2,3,-1,0,2,1,-2,2,1,2,2,-1,2,2,2,1,0,4
6914,Michelle,Brooks,IT,No,Female,Heterosexual,No,No,White,No,No,No,1984-03-30,38,Michelle,Canadian,Sports,She/her/hers,991 213 4334,Michelle.Brooks@mail.ca,-2,1,-2,2,1,2,0,3,1,1,-2,-1,1,2,0,3,-1,2,1,1,-2,2,0,3
6915,Martin,Dillon,Sales,No,Female,Heterosexual,No,No,White,No,No,No,1997-08-02,25,Martin,Canadian,Video Games,She/her/hers,857 730 5261,Martin.Dillon@mail.ca,2,-2,-1,-2,-2,4,0,1,0,-2,0,0,-2,2,3,0,0,1,-2,0,2,1,2,2
6916,Abdul,Moreno,Finance,No,Male,Heterosexual,No,No,White,No,No,No,1992-01-20,30,Abdul,Canadian,Sports,He/him/his,939 648 8637,Abdul.Moreno@mail.ca,0,2,-1,1,2,1,1,3,-2,2,2,-2,0,2,1,2,-1,1,0,1,1,1,1,3
6917,Anthony,Jobson,RD,No,Male,Other,Yes,No,White,No,Yes,No,1993-04-29,29,Anthony,Canadian,Travelling,He/him/his,770 580 3429,Anthony.Jobson@mail.ca,0,-1,-2,2,-2,3,1,1,-2,-2,-1,1,2,3,0,2,2,2,2,1,2,0,0,5
6918,Teagan,Purvis,HR,No,Transgender,Heterosexual,Prefer not to say,No,Middle Eastern,No,Yes,No,1977-03-10,45,Teagan,Indian,Music,They/them/theirs,614 905 8755,Teagan.Purvis@mail.ca,2,0,2,2,2,0,1,4,1,-1,-2,-1,0,3,1,1,1,-1,-2,2,0,2,1,2
6919,Alexia,Pierce,IT,No,Female,Heterosexual,No,No,White,No,No,No,1996-03-25,26,Alexia,Canadian,Music,She/her/hers,190 866 4588,Alexia.Pierce@mail.ca,2,-1,1,2,0,1,1,3,-1,-1,1,-2,-1,4,0,1,2,1,2,1,-2,1,0,4
6920,Erick,Payne,Sales,No,Male,Heterosexual,No,No,White,No,No,No,1996-08-11,26,Erick,American,Sports,He/him/his,380 353 6116,Erick.Payne@mail.ca,2,-1,2,1,1,1,0,4,-1,0,1,-2,0,2,2,1,1,1,1,1,1,0,0,5
6921,Bethany,Norburn,Finance,No,Female,Heterosexual,No,No,Asian,No,No,No,1962-10-20,59,Bethany,Canadian,Music,She/her/hers,475 700 9066,Bethany.Norburn@mail.ca,-2,-1,1,0,-1,3,1,1,-2,1,1,0,1,1,1,3,-2,2,1,-2,-1,3,0,2
6922,Marina,Little,Operations,No,Male,Heterosexual,No,No,White,No,Yes,No,1979-04-19,43,Marina,Costa Rican,Sports,He/him/his,754 854 2531,Marina.Little@mail.ca,-2,-1,0,1,2,2,1,2,0,-2,0,-1,-1,3,2,0,-1,1,1,-1,2,2,0,3
6923,Alice,Matthews,Finance,No,Prefer not to say,Heterosexual,No,No,White,No,No,No,1994-03-08,28,Alice,Mexican,Music,Ze/zir/zirs,971 636 9885,Alice.Matthews@mail.ca,0,-1,-1,-2,-2,4,1,0,1,2,2,-1,2,1,0,4,2,2,2,1,-2,1,0,4
6924,Joseph,Hammond,IT,No,Non-binary/non-conforming,Heterosexual,No,No,White,No,No,No,1997-01-15,25,Joseph,Canadian,Sports,They/them/theirs,242 814 4104,Joseph.Hammond@mail.ca,0,-1,-1,-1,-1,4,1,0,0,2,1,1,2,0,1,4,2,-2,1,0,0,1,2,2
6925,Rihanna,Tanner,IT,No,Male,Heterosexual,No,No,White,No,No,No,1979-11-13,42,Rihanna,Indian,Sports,He/him/his,394 657 2810,Rihanna.Tanner@mail.ca,1,1,1,1,2,0,0,5,2,1,2,1,1,0,0,5,2,1,2,2,1,0,0,5
6926,Brad,Bowen,Marketing,No,Female,Prefer not to say,Prefer not to say,No,White,No,No,No,1988-01-29,34,Brad,Moroccan,Music,She/her/hers,612 873 6214,Brad.Bowen@mail.ca,-1,2,-2,1,2,2,0,3,-1,2,2,-1,2,2,0,3,1,1,2,1,1,0,0,5
6927,Carl,Rigg,Operations,No,Male,Homosexual,Yes,No,White,No,No,No,1957-05-26,65,Carl,American,Sports,He/him/his,304 213 1189,Carl.Rigg@mail.ca,1,-2,0,1,-2,2,1,2,1,2,1,1,2,0,0,5,1,1,-1,1,1,1,0,4
6928,Jasmine,York,Sales,No,Male,Heterosexual,No,No,White,No,Yes,No,1996-09-27,25,Jasmine,Canadian,Fishing,He/him/his,152 745 5530,Jasmine.York@mail.ca,-2,-1,-2,2,1,3,0,2,-1,-1,1,2,1,2,0,3,1,-2,0,2,-2,2,1,2
6929,Clint,Tindall,Finance,Yes,Male,Prefer not to say,Yes,No,Asian,Prefer not to say,No,No,1995-07-15,27,Clint,Indian,Music,He/him/his,377 839 6618,Clint.Tindall@mail.ca,1,1,-2,0,-1,2,1,2,1,2,-2,2,2,1,0,4,2,2,1,1,2,0,0,5
6930,Caitlyn,Robinson,HR,No,Male,Heterosexual,No,No,Asian,No,No,No,1997-11-20,24,Caitlyn,Canadian,Music,He/him/his,824 789 7388,Caitlyn.Robinson@mail.ca,-2,0,-1,2,1,2,1,2,1,2,2,1,-1,1,0,4,-1,2,1,0,2,1,1,3
6931,Josephine,Edmonds,Finance,No,Prefer not to say,Heterosexual,No,No,Asian,No,No,No,1986-10-26,35,Josephine,Canadian,Travelling,E/em/eirs,728 688 2695,Josephine.Edmonds@mail.ca,1,2,0,1,2,0,1,4,0,2,1,-2,1,1,1,3,2,1,1,1,2,0,0,5
